hlasovani_id,zasedani,cislo,datum,predmet,vysledek,zdroj_id,url,pritomno,ano,ne,zdrzel_se,nehlasoval,kontrola,omezeni,platnost_dle_zapisu,pouzitelne_pro_statistiky
Z9-15-045,Z9/15,45,2024-03-05,"43. Návrh na poskytnutí neinvestičního účelového příspěvku Kanceláři architekta města Brna, příspěvkové organizaci – návrh rozpočtového opatření",Přijato,c293894bf41c48fd,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-45-34646.html,52,43,0,6,3,ok,,není označeno jako neplatné,ano
Z9-15-046,Z9/15,46,2024-03-05,44. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,Přijato,0e062986d08765fc,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-46-34675.html,52,48,0,1,3,ok,,není označeno jako neplatné,ano
Z9-15-047,Z9/15,47,2024-03-05,45. Návrh na poskytnutí individuální neinvestiční dotace na projekt Zpřístupnění Atomového krytu 10-Z v roce 2024,Přijato,81cbdb25909b1d85,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-47-34705.html,52,43,0,4,5,ok,,není označeno jako neplatné,ano
Z9-15-048,Z9/15,48,2024-03-05,46. Návrh na poskytnutí neinvestiční dotace na provoz a vybavení jednotek Hasičského záchranného sboru Jihomoravského kraje; návrh veřejnoprávní smlouvy; návrh rozpočtového opatření,Přijato,dcab94075bf23231,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-48-34736.html,52,49,0,1,2,ok,,není označeno jako neplatné,ano
Z9-15-049,Z9/15,49,2024-03-05,47. Návrh na poskytnutí investiční dotace na pořízení výškové techniky pro Hasičský záchranný sbor Jihomoravského kraje; návrh veřejnoprávní smlouvy,Přijato,ef68ea89d8409691,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-49-34767.html,52,49,1,0,2,ok,,není označeno jako neplatné,ano
Z9-15-050,Z9/15,50,2024-03-05,"48. Návrh smlouvy o poskytnutí individuální neinvestiční dotace SNIP & CO, reklamní společnost, spol. s r.o. na realizaci projektu „Dronové show 2024""",Přijato,2f9b30d657d60344,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-50-34800.html,53,43,0,6,4,ok,,není označeno jako neplatné,ano
Z9-15-051,Z9/15,51,2024-03-05,49. Návrh smlouvy o poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 pro Nadační fond MEHRIN na projekt „Výroba 3D exponátů pro Nadační fond Mehrin“ – návrh rozpočtového opatření,Přijato,b442a49f40064062,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-51-34833.html,53,45,2,4,2,ok,,není označeno jako neplatné,ano
Z9-15-052,Z9/15,52,2024-03-05,"50. Návrh Dodatku č. 1 ke Smlouvě o poskytnutí investičního příspěvku „Bytový dům Rezidence Koniklec, Nový Lískovec“ a návrh Dohody o zrušení zástavního práva smluvního k nemovitým věcem",Přijato,45a39c82061d5b7c,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-52-35085.html,53,39,0,10,4,ok,,není označeno jako neplatné,ano
Z9-15-053,Z9/15,53,2024-03-05,"51. Žádost Masarykovy univerzity o prominutí nájemného v objektu Jakubské náměstí 5/Moravské náměstí 3, k. ú. Město Brno",Přijato,e2777f99e6e32109,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-53-35119.html,53,51,0,0,2,ok,,není označeno jako neplatné,ano
Z9-15-054,Z9/15,54,2024-03-05,52. Finanční prostředky Fondu kofinancování projektů – březen 2024 – návrh rozpočtových opatření,Přijato,fcba475016e5c932,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-54-35149.html,53,50,0,1,2,ok,,není označeno jako neplatné,ano
Z9-15-055,Z9/15,55,2024-03-05,"53. Projekt ""Bosonožské náměstí – úprava veřejného prostranství"" – posouzení projektu",Přijato,e5c438b00e7d78d0,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-55-35180.html,52,48,0,1,3,ok,,není označeno jako neplatné,ano
Z9-15-056,Z9/15,56,2024-03-05,"54. Projekt ""Rekonstrukce parkové plochy u ZŠ Jana Babáka"" – posouzení projektu",Přijato,112836298e272bf7,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-56-35211.html,52,46,0,1,5,ok,,není označeno jako neplatné,ano
Z9-15-057,Z9/15,57,2024-03-05,"55. Projekt ""Rozvoj ITS v Brně, 3. etapa"" – posouzení projektu",Přijato,31d2fed855c1ce01,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-57-35279.html,52,46,0,4,2,ok,,není označeno jako neplatné,ano
Z9-15-058,Z9/15,58,2024-03-05,"56. Projekt ""Výstavba MŠ Šámalova"" – posouzení projektu",Přijato,4a773fc5c7cf5cb0,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-58-35308.html,52,46,0,1,5,ok,,není označeno jako neplatné,ano
Z9-15-059,Z9/15,59,2024-03-05,"57. Projekt ""Výstavba budovy mateřské školy, školní družiny a úprava přilehlého školního hřiště v areálu ZŠ Přemyslovo náměstí 1"" – posouzení projektu",Přijato,4903fee20528f327,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-59-35337.html,52,48,0,1,3,ok,,není označeno jako neplatné,ano
Z9-15-060,Z9/15,60,2024-03-05,"58. Projekt ""#Vzdělávání #Inovace #Prosperita 2"" – posouzení projektu, návrh rozpočtového opatření",Přijato,c0744d5efeab6b04,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-60-35367.html,52,44,4,1,3,ok,,není označeno jako neplatné,ano
Z9-15-061,Z9/15,61,2024-03-05,"59. Projekt ""Rosteme s digitálními technologiemi"" – posouzení projektu, návrh rozpočtového opatření",Přijato,1cd717e8724e8c17,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-61-35396.html,52,48,0,1,3,ok,,není označeno jako neplatné,ano
Z9-15-062,Z9/15,62,2024-03-05,"60. Projekt ""Místní akční plán rozvoje vzdělávání ve městě Brně IV""– rozhodnutí o poskytnutí dotace",Přijato,cbf851b7b9a14a56,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-62-35425.html,52,48,0,1,3,ok,,není označeno jako neplatné,ano
Z9-15-063,Z9/15,63,2024-03-05,"61. Projekt ""ZŠ a MŠ Jana Broskvy – rekonstrukce školní kuchyně"" – rozhodnutí o poskytnutí dotace",Přijato,363dfd5f2bdea6f6,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-63-35455.html,52,48,0,0,4,ok,,není označeno jako neplatné,ano
Z9-15-064,Z9/15,64,2024-03-05,"62. Projekty ""Fotovoltaický systém pro městskou část Brno-Líšeň"" – rozhodnutí o poskytnutí dotace",Přijato,1f598a659849cb55,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-64-35483.html,52,49,0,1,2,ok,,není označeno jako neplatné,ano
Z9-15-065,Z9/15,65,2024-03-05,"63. Projekt ""Brno, MČ Bosonohy III. a IV. etapa – dostavba oddílného kanalizačního systému"" - rozhodnutí o poskytnutí dotace",Přijato,a3b963f65e778264,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-65-35513.html,52,49,0,1,2,ok,,není označeno jako neplatné,ano
Z9-15-066,Z9/15,66,2024-03-05,"64. Projekt ""ZŠ Hamry – stavební úpravy"" – návrh smlouvy o poskytnutí podpory",Přijato,5349ebb95e47fd0a,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-66-35540.html,51,48,0,1,2,ok,,není označeno jako neplatné,ano
Z9-15-067,Z9/15,67,2024-03-05,65. Návrh na schválení záměru poskytnutí úročené investiční zápůjčky z rozpočtu města Brna městské části Brno-Židenice,Přijato,f91639708742606a,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-67-35851.html,53,47,5,0,1,ok,,není označeno jako neplatné,ano
Z9-15-068,Z9/15,68,2024-03-05,"66. Návrh vzorové dohody o narovnání s bezúplatným převodem spoluvlastnického podílu města na bytových jednotkách bytového domu č. p.1228 Vrbovecká 4, 6, 8, 10 a převod podílu na pozemku p. č. 7231/2 v k. ú. Bystrc členům BYTOVÉHO DRUŽSTVA ZELENÁ LOUKA",Přijato,2425b653e044a184,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-68-35883.html,53,50,0,1,2,ok,,není označeno jako neplatné,ano
Z9-15-069,Z9/15,69,2024-03-05,"67. Adresný záměr bezúplatného převodu spoluvlastnických podílů na b.j. domu č.p. 2072, k. ú. Řečkovice na členy družstva Cihelna a záměr úplatného převodu podílů na pozemcích p. č. 799/7, 799/8, 815/34, 815/35, 940/4, 940/5, 940/6, k. ú. Řečkovice",Přijato,75932f74bb84a988,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-69-35924.html,53,51,0,1,1,ok,,není označeno jako neplatné,ano
Z9-15-070,Z9/15,70,2024-03-05,"68. Vymezení bytových jednotek a adresný záměr bezúplatného převodu spoluvlastnických podílů na 31 bytových jednotkách bytového domu č. p. 729 v k. ú. Žebětín, Brno, členům Bytového družstva Za Kněžským hájkem",Přijato,8e3f5362bc1f3fac,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-70-35959.html,53,52,0,1,0,ok,,není označeno jako neplatné,ano
Z9-15-071,Z9/15,71,2024-03-05,"69. Návrh prodeje podílu na pozemku p. č. 1651/1, k. ú. Kohoutovice, pod bytovým domem Bellova 22, 24, 26 v Brně",Přijato,668871d9e56b5f08,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-71-35991.html,53,51,0,1,1,ok,,není označeno jako neplatné,ano
Z9-15-072,Z9/15,72,2024-03-05,"70. Návrh dispozice s bytovými domy Ibsenova 9, 10, 11, Brno, včetně pozemků - hlasování o návrhu p. Zemka",Nepřijato,74175a6a75edaf21,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-72-36955.html,48,11,1,21,15,ok,,není označeno jako neplatné,ano
Z9-15-073,Z9/15,73,2024-03-05,"70. Návrh dispozice s bytovými domy Ibsenova 9, 10, 11, Brno, včetně pozemků, vč. úpravy",Přijato,76733d41fad811a2,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-73-37046.html,49,34,1,10,4,ok,,není označeno jako neplatné,ano
Z9-15-075,Z9/15,75,2024-03-05,"71. Návrh na odnětí svěřeného majetku města městské části Brno-střed, pozemku p. č. 1119/1, jehož součástí je stavba č. p. 329, bytový dům Mlýnská 21, 23 v k. ú. Trnitá, obec Brno",Přijato,372576c0d4ba45e4,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-75-37119.html,53,40,0,12,1,ok,,není označeno jako neplatné,ano
Z9-15-076,Z9/15,76,2024-03-05,72. Přehled bytů poskytnutých v celoměstském zájmu za 2. pololetí roku 2023,Přijato,ccfd3e518a39ea6f,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-76-37147.html,52,50,0,1,1,ok,,není označeno jako neplatné,ano
Z9-15-077,Z9/15,77,2024-03-05,73. Návrh na změnu katastrální hranice mezi katastrálním územím Štýřice a katastrálním územím Horní Heršpice,Přijato,65512dd41b1f27ba,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-77-37175.html,52,51,0,1,0,ok,,není označeno jako neplatné,ano
Z9-15-079,Z9/15,79,2024-03-05,"74. Návrh zpeněžení pozemků p. č. 2773/1, p. č. 2773/2 a p. č. 2773/7, vše k. ú. Kuřim, formou veřejné elektronické dobrovolné dražby",Přijato,66ffc071fd92b88b,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-79-40510.html,52,40,5,7,0,ok,,není označeno jako neplatné,ano
Z9-15-080,Z9/15,80,2024-03-05,"75. Dohoda o narovnání, prodej pozemků p. č. 288/6 a 288/12, nabytí stavby vše v k. ú. Město Brno-majetkoprávní vypořádání ve vztahu k nemovitému majetku statutárního města Brna v lokalitě podchod pod hlavním nádražím, ulice Benešova, Pohořelec a Josefská - bere na vědomí",Přijato,1d10757b17113ea1,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-80-40583.html,52,48,0,3,1,ok,,není označeno jako neplatné,ano
Z9-15-081,Z9/15,81,2024-03-05,"75. Dohoda o narovnání, prodej pozemků p. č. 288/6 a 288/12, nabytí stavby vše v k. ú. Město Brno-majetkoprávní vypořádání ve vztahu k nemovitému majetku statutárního města Brna v lokalitě podchod pod hlavním nádražím, ulice Benešova, Pohořelec a Josefská - schvaluje - 1. a 4. odr.",Přijato,81125e857040ecf9,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-81-40614.html,52,49,0,2,1,ok,,není označeno jako neplatné,ano
Z9-15-082,Z9/15,82,2024-03-05,"75. Dohoda o narovnání, prodej pozemků p. č. 288/6 a 288/12, nabytí stavby vše v k. ú. Město Brno-majetkoprávní vypořádání ve vztahu k nemovitému majetku statutárního města Brna v lokalitě podchod pod hlavním nádražím, ulice Benešova, Pohořelec a Josefská - schvaluje - 2. a 3. odr.",Přijato,1aa85c2c712241c8,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-82-40648.html,52,44,0,6,2,ok,,není označeno jako neplatné,ano
Z9-15-083,Z9/15,83,2024-03-05,Body č. 76-80,Přijato,a94abfe10e71758e,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-83-40705.html,52,51,0,1,0,ok,,není označeno jako neplatné,ano
Z9-15-084,Z9/15,84,2024-03-05,"81. Návrh prodeje částí pozemků p. č. 852/5, 974/1, 977/2, vše v k. ú. Trnitá společnosti MS Trnitá 2, s.r.o.",Přijato,a93a6d14dee47fc7,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-84-40734.html,52,44,2,2,4,ok,,není označeno jako neplatné,ano
Z9-15-085,Z9/15,85,2024-03-05,82. Návrh prodeje části pozemku p. č. 2927/23 v k. ú. Žebětín,Přijato,1f9f23422c530941,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-85-40762.html,52,51,0,0,1,ok,,není označeno jako neplatné,ano
Z9-15-086,Z9/15,86,2024-03-05,Body č. 83-86,Přijato,c0163174130dd405,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-86-40801.html,52,52,0,0,0,ok,,není označeno jako neplatné,ano
Z9-15-087,Z9/15,87,2024-03-05,"87-101, bez 98",Přijato,81bd9320c665faf2,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-87-40853.html,52,51,0,0,1,ok,,není označeno jako neplatné,ano
Z9-15-088,Z9/15,88,2024-03-05,"102. Návrh smlouvy o bezúplatném převodu části stavby s názvem ""Brno, MČ Tuřany – odkanalizování Dvorska"" (celoplošná obnova povrchu stávající komunikace č. II/417 ul. Zapletalova)",Přijato,9d3e6226df860d40,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-88-40889.html,52,52,0,0,0,ok,,není označeno jako neplatné,ano
Z9-15-089,Z9/15,89,2024-03-05,Body č. 103-106,Přijato,7712b6d57e7fef23,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-89-40926.html,52,49,0,0,3,ok,,není označeno jako neplatné,ano
Z9-15-090,Z9/15,90,2024-03-05,"107. Návrh svěření majetku města městské části Brno-jih, pozemků p. č. 480/3, 480/31, 480/32 v k. ú. Komárov",Přijato,68cac5caf4cbaf53,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-90-40954.html,52,52,0,0,0,ok,,není označeno jako neplatné,ano
Z9-15-091,Z9/15,91,2024-03-05,"108. Návrh odnětí svěřeného majetku města městské části Brno–Nový Lískovec, pozemků v k. ú. Nový Lískovec",Přijato,91cc52ec40a37251,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-91-40982.html,52,50,0,0,2,ok,,není označeno jako neplatné,ano
Z9-15-092,Z9/15,92,2024-03-05,109. Návrh na zrušení věcného břemene (služebnosti) zatěžujícího pozemek p. č. 1117/1 v k. ú. Štýřice,Přijato,10c78ede7e13836f,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-92-41012.html,52,51,0,0,1,ok,,není označeno jako neplatné,ano
Z9-15-093,Z9/15,93,2024-03-05,"110. Brněnské vodárny a kanalizace, a. s.– Smlouva o součinnosti v rámci Projektu Kalové hospodářství ČOV Brno-Modřice",Přijato,252eb69375384aa9,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-93-41042.html,52,48,0,3,1,ok,,není označeno jako neplatné,ano
Z9-15-095,Z9/15,95,2024-03-05,"111. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „POLYFUNKČNÍ OBJEKT, BRNO – KALOVÁ“",Přijato,0ded9d9e8fc083d1,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-95-41104.html,52,50,0,0,2,ok,,není označeno jako neplatné,ano
Z9-15-096,Z9/15,96,2024-03-05,112. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Dostavba proluky a městský park při ulici Leitnerova v Brně“,Přijato,78f6a14ba8cc9a44,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-96-41134.html,52,46,0,3,3,ok,,není označeno jako neplatné,ano
Z9-15-097,Z9/15,97,2024-03-05,Body č. 114-118,Přijato,8204c0d4ee6bfbf0,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-97-41216.html,52,47,0,3,2,ok,,není označeno jako neplatné,ano
Z9-15-098,Z9/15,98,2024-03-05,"119. Návrh Dodatku č. 2 ke Smlouvě o výstavbě veřejné dopravní a technické infrastruktury v rámci stavby ""OC KASKÁDY"", návrh Smlouvy o výstavbě veřejné dopravní a technické infrastruktury v rámci stavby ""OC KASKÁDY – C) Horní výstavba""",Přijato,5b95612a5fbade54,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-98-41249.html,52,48,0,2,2,ok,,není označeno jako neplatné,ano
Z9-15-099,Z9/15,99,2024-03-05,"120. Návrh Dodatku č. 2 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „POLYFUNKČNÍ OBJEKT TRIANGL C, ulice Podveská, Brno“ 121. Návrh Dodatku č. 3 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „POLYFUNKČNÍ OBJEKT TRIANGL B, ulice Podveská, Brno“ a návrh Dohody o zrušení zástavního práva smluvního k nemovitým věcem",Přijato,c666981b70da6e8d,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-99-41280.html,52,48,0,3,1,ok,,není označeno jako neplatné,ano
Z9-15-100,Z9/15,100,2024-03-05,122. Plán udržitelné městské mobility města Brna – aktualizace přílohy 2.1. Zásobník projektů,Přijato,ab4261d8ff6e4653,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-100-41311.html,52,49,0,2,1,ok,,není označeno jako neplatné,ano
Z9-15-101,Z9/15,101,2024-03-05,"123. Návrh koncernového pokynu – Zajištění dodávek elektřiny a zemního plynu prostřednictvím společnosti Energie Teplárny Brno, s. r. o., od roku 2025 dále",Přijato,fccb1bfedd4d0235,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-101-41397.html,52,50,0,0,2,ok,,není označeno jako neplatné,ano
Z9-15-102,Z9/15,102,2024-03-05,"124. Návrh zapojení statutárního města Brna do projektu Agentury pro sociální začleňování s názvem ""Desegregace vzdělávání dětí a žáků se sociálním znevýhodněním""",Přijato,a863d63ddb049446,https://apl.brno.cz/protokoly-zmb/zmb-z9-15/20240305-102-41438.html,51,45,0,5,1,ok,,není označeno jako neplatné,ano
Z9-16-001,Z9/16,1,2024-04-09,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",Přijato,c0a981b8fbbb0172,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-1-29457.html,46,45,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-002,Z9/16,2,2024-04-09,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 20, 25, 52, 85, 122, 128",Přijato,27320a5348f9fd49,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-2-29695.html,47,47,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-003,Z9/16,3,2024-04-09,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 130",Přijato,469291f388b0af02,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-3-29715.html,47,47,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-004,Z9/16,4,2024-04-09,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",Přijato,93a6f82ae88cd7fb,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-4-29734.html,47,47,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-005,Z9/16,5,2024-04-09,"5. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 9/2017, o pravidlech pro pohyb psů, ve znění obecně závazné vyhlášky statutárního města Brna č. 21/2020",Přijato,0749716171070905,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-5-29776.html,47,46,0,0,1,ok,,není označeno jako neplatné,ano
Z9-16-007,Z9/16,7,2024-04-09,"6. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 11/2017, o nočním klidu, ve znění pozdějších vyhlášek vč. doplnění",Přijato,ef637358299916e3,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-7-29940.html,47,47,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-008,Z9/16,8,2024-04-09,"7. Návrh obecně závazné vyhlášky statutárního města Brna, kterou se mění obecně závazná vyhláška statutárního města Brna č. 20/2020, o zákazu požívání alkoholických nápojů na veřejných prostranstvích, ve znění obecně závazné vyhlášky statutárního města Brna č. 6/2022“",Přijato,cd1824d16ccd66c4,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-8-29988.html,47,44,0,3,0,ok,,není označeno jako neplatné,ano
Z9-16-009,Z9/16,9,2024-04-09,8. Návrh zřizovacích listin příspěvkových organizací v působnosti Odboru kultury Magistrátu města Brna,Přijato,70bbf6e4b0b62f45,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-9-30017.html,47,47,0,0,0,ok,,není označeno jako neplatné,ano
Z9-16-010,Z9/16,10,2024-04-09,9. Návrh smlouvy o spolupráci mezi městy Lvovem (Ukrajina) a Brnem (Česká republika),Přijato,820d6d4271bc6529,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-10-30396.html,48,42,6,0,0,ok,,není označeno jako neplatné,ano
Z9-16-011,Z9/16,11,2024-04-09,10. Návrh smlouvy o spolupráci mezi městy Záhřebem (Chorvatská republika) a Brnem (Česká republika),Přijato,5347e53a2a4484bb,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-11-30427.html,48,43,0,5,0,ok,,není označeno jako neplatné,ano
Z9-16-012,Z9/16,12,2024-04-09,11. Návrh aktualizace Integrované strategie rozvoje Brněnské metropolitní oblasti 2021+,Přijato,23ff8b723bbe6a6e,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-12-30464.html,48,42,0,6,0,ok,,není označeno jako neplatné,ano
Z9-16-013,Z9/16,13,2024-04-09,12. Návrh přistoupení města Brna k Memorandu ze dne 10. 9. 2021 o vzájemné spolupráci a společném postupu „Muchova stezka“,Přijato,1028b6dc8c0bc548,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-13-30496.html,48,40,0,6,2,ok,,není označeno jako neplatné,ano
Z9-16-014,Z9/16,14,2024-04-09,13. Členský příspěvek Cities and RegionsforCyclists – návrh rozpočtového opatření,Přijato,10c7c941b0745116,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-14-30528.html,48,41,0,6,1,ok,,není označeno jako neplatné,ano
Z9-16-015,Z9/16,15,2024-04-09,14. Aktualizace rozpočtu Odboru investičního MMB – duben 2024 – návrh rozpočtového opatření,Přijato,58c0726c4dda7a19,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-15-30557.html,48,40,0,8,0,ok,,není označeno jako neplatné,ano
Z9-16-016,Z9/16,16,2024-04-09,15. Zapojení vyšších příjmů Odboru strategického rozvoje a spolupráce MMB na úhradu faktur za energie a služby Vysokému učení technickému v Brně – návrh rozpočtového opatření,Přijato,459c00ae515fed24,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-16-30590.html,48,47,0,1,0,ok,,není označeno jako neplatné,ano
Z9-16-017,Z9/16,17,2024-04-09,16. Zapojení Fondu rezerv a rozvoje v souvislosti s přebíráním objektu bývalé pošty na ulici Orlí a Benešova – návrh rozpočtového opatření,Přijato,20e3c7be326bc3b7,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-17-30624.html,48,40,1,7,0,ok,,není označeno jako neplatné,ano
Z9-16-018,Z9/16,18,2024-04-09,"17. Zapojení Fondu rezerv a rozvoje k financování Hlukové a rozptylové studie pro účely Vyhodnocení vlivů na udržitelný rozvoj území k návrhu Územního plánu města Brna, návrh rozpočtového opatření",Přijato,d6cb7721fa86b362,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-18-32724.html,48,38,0,6,4,ok,,není označeno jako neplatné,ano
Z9-16-019,Z9/16,19,2024-04-09,18. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 pro společnost Prokoncertagency s.r.o. na projekt „BRNO BRASS FEST“ – návrh rozpočtového opatření,Přijato,d02acaea7ae5af22,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-19-32758.html,48,40,0,7,1,ok,,není označeno jako neplatné,ano
Z9-16-020,Z9/16,20,2024-04-09,"19. Zapojení Fondu rezerv a rozvoje v souvislosti s návrhem poskytnutí individuální dotace z rozpočtu města Brna v roce 2024 pro spolek Zahrady Soutoku, z. s., na projekt „Lužánecká Open 2024“ – návrh rozpočtového opatření",Přijato,60c813ff4c276629,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-20-32793.html,48,41,0,6,1,ok,,není označeno jako neplatné,ano
Z9-16-021,Z9/16,21,2024-04-09,"21. Zapojení Fondu rezerv a rozvoje v souvislosti s navýšením účelových neinvestičních příspěvků Centru experimentálního divadla, příspěvkové organizaci v roce 2024 – návrh rozpočtového opatření",Přijato,b76d7dd696aa0768,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-21-32829.html,48,39,6,1,2,ok,,není označeno jako neplatné,ano
Z9-16-022,Z9/16,22,2024-04-09,"22. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím investičního příspěvku Zoo Brno a stanici zájmových činností, příspěvkové organizaci – návrh rozpočtového opatření",Přijato,e6631e2538e62d8f,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-22-33731.html,50,40,6,4,0,ok,,není označeno jako neplatné,ano
Z9-16-023,Z9/16,23,2024-04-09,23. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím účelového investičního a neinvestičního transferu městské části Brno-Komín na realizaci Komunitního veřejného prostoru Urbánkova – návrh rozpočtového opatření,Přijato,048bc65aabac0fff,https://apl.brno.cz/protokoly-zmb/zmb-z9-16/20240409-23-33766.html,50,49,0,1,0,ok,,není označeno jako neplatné,ano
