zasedani,url,zapis_id
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-57-36055.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-58-36084.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-59-36116.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-60-36144.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-61-36177.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-62-36205.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-63-36234.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-64-36267.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-65-36306.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-66-36338.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-67-36370.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-68-36402.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-69-36436.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-71-36555.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-72-36608.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-73-36642.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-74-36680.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-75-36733.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-76-36783.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-77-36826.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-78-36858.html,9d9381375d84a343
Z9/02,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-79-36891.html,9d9381375d84a343
