id,url,kategorie,nazev,stazeno_utc,http_status,konecna_url,content_type,soubor,sha256,bajtu,stav,text,role_v_analyze,extrakce,pozadavkove_hlavicky
82a03d7ea98dc49e,https://www.restartprobrno.cz/volebni-program-zdravotnictvi/,kampan_2026,Volební program – ZDRAVOTNICTVÍ – RESTART PRO BRNO,2026-09-19T19:02:45Z,200,https://www.restartprobrno.cz/volebni-program-zdravotnictvi/,text/html; charset=UTF-8,zdroje/82a03d7ea98dc49e.html,0c00b36ee9c0ba120e6629f507db27ad4be1059453ae745d5a8e0bb198c196a9,114295,ok,texty/82a03d7ea98dc49e.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
65c7f50b3ef3b543,https://www.restartprobrno.cz/volebni-program-skolstvi/,kampan_2026,Volební program – ŠKOLSTVÍ – RESTART PRO BRNO,2026-09-19T19:02:45Z,200,https://www.restartprobrno.cz/volebni-program-skolstvi/,text/html; charset=UTF-8,zdroje/65c7f50b3ef3b543.html,f72df50b898a3d47f04b3adddf647efee48a84d8fddec5400bab24bda0e1a573,113904,ok,texty/65c7f50b3ef3b543.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
b58121e5aab42833,https://www.restartprobrno.cz/volebni-program-kultura/,kampan_2026,Volební program – KULTURA – RESTART PRO BRNO,2026-09-19T19:02:46Z,200,https://www.restartprobrno.cz/volebni-program-kultura/,text/html; charset=UTF-8,zdroje/b58121e5aab42833.html,051e22d79b829bf6442337743e577e5c29c65ff00b54ed4fa31588403ffc18af,113464,ok,texty/b58121e5aab42833.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
dded86047c3a5efd,https://www.restartprobrno.cz/volebni-program-zivotni-prostredi/,kampan_2026,Volební program – ŽIVOTNÍ PROSTŘEDÍ – RESTART PRO BRNO,2026-09-19T19:02:46Z,200,https://www.restartprobrno.cz/volebni-program-zivotni-prostredi/,text/html; charset=UTF-8,zdroje/dded86047c3a5efd.html,c3caf798855da9f1c6caee49e2f01cc80aa45451ba567b3459cfd58bb0fe97de,113121,ok,texty/dded86047c3a5efd.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
70d6a4c7a2415dca,https://www.brnonejlepsiadresa.cz/cs/sbrnos-jako-krizovatka-ne-konecna,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:20Z,200,https://www.brnonejlepsiadresa.cz/cs/sbrnos-jako-krizovatka-ne-konecna,text/html; charset=UTF-8,zdroje/70d6a4c7a2415dca.html,a67ddfad585502b671690cbbc904d4c3be5a2f10cbddeaf41805d18d07d53647,10083,ok,texty/70d6a4c7a2415dca.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
1347ec23e98d4593,https://www.brnonejlepsiadresa.cz/cs/kultura-neni-tresnicka,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:20Z,200,https://www.brnonejlepsiadresa.cz/cs/kultura-neni-tresnicka,text/html; charset=UTF-8,zdroje/1347ec23e98d4593.html,0c920714400247ded76c4c4d8ed399d90142c9a60c9cfa94b1d09f59e17d4c8b,4101,ok,texty/1347ec23e98d4593.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
5c5302858902999b,https://www.brnonejlepsiadresa.cz/cs/bydlet-v-sbrnes-bez-dedictvi-po-tete,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:21Z,200,https://www.brnonejlepsiadresa.cz/cs/bydlet-v-sbrnes-bez-dedictvi-po-tete,text/html; charset=UTF-8,zdroje/5c5302858902999b.html,a66834127ec4c01a378c9b8facb653de033cfded76e261ee1594d4081a39c262,9187,ok,texty/5c5302858902999b.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
f1d03ce2b043c8d4,https://www.brnonejlepsiadresa.cz/cs/strom-neni-ideologie,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:21Z,200,https://www.brnonejlepsiadresa.cz/cs/strom-neni-ideologie,text/html; charset=UTF-8,zdroje/f1d03ce2b043c8d4.html,10a54de84a02c0f2301f38c2be22ab988579c715ec31c909ac176429ef43d9fa,2316,ok,texty/f1d03ce2b043c8d4.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
13445743a580864a,https://www.brnonejlepsiadresa.cz/cs/narodit-se-v-sbrnes,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:22Z,200,https://www.brnonejlepsiadresa.cz/cs/narodit-se-v-sbrnes,text/html; charset=UTF-8,zdroje/13445743a580864a.html,81b64453ac4877df56ba178c818b6942e786f41d8dea3122e2bf72ba95eeaf35,8682,ok,texty/13445743a580864a.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
423619bcb4b77436,https://www.brnonejlepsiadresa.cz/cs/dojet-zaparkovat-a-nezblaznit-se,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:23Z,200,https://www.brnonejlepsiadresa.cz/cs/dojet-zaparkovat-a-nezblaznit-se,text/html; charset=UTF-8,zdroje/423619bcb4b77436.html,e63810cbf80bbcd8d410c8e6953cae5e5daa6706cd689bc95b427f59d2d37945,2628,ok,texty/423619bcb4b77436.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
8019bbbb86943738,https://www.brnonejlepsiadresa.cz/cs/kdyz-mesto-boli,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:23Z,200,https://www.brnonejlepsiadresa.cz/cs/kdyz-mesto-boli,text/html; charset=UTF-8,zdroje/8019bbbb86943738.html,01d4173e87067bc7271c374b9f7887e7f375d9c7966069d08af06204728709c7,2393,ok,texty/8019bbbb86943738.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
e86b900dd8d395d8,https://www.brnonejlepsiadresa.cz/cs/ssports-neni-jen-stadion,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:24Z,200,https://www.brnonejlepsiadresa.cz/cs/ssports-neni-jen-stadion,text/html; charset=UTF-8,zdroje/e86b900dd8d395d8.html,03b4e23774830314cc8e6ab3c8c164d6bd21c9fca8d84f59afe186bed064be11,3259,ok,texty/e86b900dd8d395d8.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
22653cbda64ee511,https://www.brnonejlepsiadresa.cz/cs/skola-pro-vsechny,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:25Z,200,https://www.brnonejlepsiadresa.cz/cs/skola-pro-vsechny,text/html; charset=UTF-8,zdroje/22653cbda64ee511.html,68370627f892abf13faeebd59a6545f8fef069c0508bace0924f671a69376c81,8831,ok,texty/22653cbda64ee511.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
4f574281466bc799,https://www.brnonejlepsiadresa.cz/cs/sbrnos-mesto-inovaci,kampan_2026,"Program ODS, TOP 09 a nezávislí – kapitola",2026-09-19T19:04:25Z,200,https://www.brnonejlepsiadresa.cz/cs/sbrnos-mesto-inovaci,text/html; charset=UTF-8,zdroje/4f574281466bc799.html,3b07adcb5a96347e6f4304191315253edaac94eb322d98f21cb12ef013ae0eca,8773,ok,texty/4f574281466bc799.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,{'X-Requested-With': 'XMLHttpRequest'}
3a2a930a5e7aa98f,https://www.brnonejlepsiadresa.cz/cs/zpracovani-a-ochrana-osobnich-udaju,kampan_2026,Zpracování a ochrana osobních údajů | Brno - nejlepší adresa,2026-09-19T19:03:00Z,200,https://www.brnonejlepsiadresa.cz/cs/zpracovani-a-ochrana-osobnich-udaju,text/html; charset=UTF-8,zdroje/3a2a930a5e7aa98f.html,14e4059f5700980cecc6ac337107dd2740efc122abb2cd98418cf09ed85d9c81,36825,ok,texty/3a2a930a5e7aa98f.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
21e4512b441a968a,https://www.zelenebrno.cz/program/dostupne-bydleni-a-vystavba/,kampan_2026,Zelené Brno – Dostupné bydlení a výstavba,2026-09-19T19:03:00Z,200,https://www.zelenebrno.cz/program/dostupne-bydleni-a-vystavba/,text/html; charset=utf-8,zdroje/21e4512b441a968a.html,79aa0d64fce373095a777ff74f414e9c56d1d82796d2ca037e0fabef107b98b6,54709,ok,texty/21e4512b441a968a.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
f7aebf9e211b72be,https://www.zelenebrno.cz/wp-content/uploads/sites/123/2026/09/program/brno-do-detailu.epub,kampan_2026,,2026-09-19T19:03:00Z,200,https://www.zelenebrno.cz/wp-content/uploads/sites/123/2026/09/program/brno-do-detailu.epub,application/epub+zip,zdroje/f7aebf9e211b72be.bin,174559a4ab89e990c1b0c7b14f9cc28b798f5c10c2d96511d23b1c395b2e0a91,2838431,ok,,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
9d37f12bf9c84ce4,https://www.zelenebrno.cz/program/bezpecna-doprava/,kampan_2026,Zelené Brno – Bezpečná doprava,2026-09-19T19:03:00Z,200,https://www.zelenebrno.cz/program/bezpecna-doprava/,text/html; charset=utf-8,zdroje/9d37f12bf9c84ce4.html,03e55efac4ea29d0efe5042b49e7d903ee2571ae49555f148ce9febb3518c8d3,59241,ok,texty/9d37f12bf9c84ce4.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
45c9d8bbb1afe153,https://www.zelenebrno.cz/program/verejny-prostor-pro-lidi/,kampan_2026,Zelené Brno – Veřejný prostor pro lidi,2026-09-19T19:03:00Z,200,https://www.zelenebrno.cz/program/verejny-prostor-pro-lidi/,text/html; charset=utf-8,zdroje/45c9d8bbb1afe153.html,4ab38b9432cdd09a70941469ae3dd127079a85fad10fdc74c4dd0e58fef63f62,41908,ok,texty/45c9d8bbb1afe153.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
28a86e3bbad9c9b2,https://www.zelenebrno.cz/program/zelen-voda-a-stin-ve-meste/,kampan_2026,"Zelené Brno – Zeleň, voda a stín ve městě",2026-09-19T19:03:01Z,200,https://www.zelenebrno.cz/program/zelen-voda-a-stin-ve-meste/,text/html; charset=utf-8,zdroje/28a86e3bbad9c9b2.html,4b5a26d905b24b0da91f1d468660ae35014347ef2d382157ef4128b279b6b9aa,40312,ok,texty/28a86e3bbad9c9b2.txt,Dohledaný zdroj; použití konkrétního tvrzení určuje kampane_2026_tvrzeni.csv,,
